Time,pageSeq,Conn. type,Element order,Page element,Element URL,Province,City,ISP,Prober IP,DNS Server,Host IP,Host City,Host ISP,Error description,Total duration,Total bytes,Element type,HTTP Status Code,HTTP HEAD size,Is HTTP compression supported,HTTP Server,HTTP Via,Start date,DNS time,Connection time,Request sent time,First packet time,Remain Packet Time,SSL hand-shaking time,Connection close time,Block Time,pageID,tranID
"2021-10-27 12:15:04","1","IDC","6","Y","https://cdnn.engineeringvillage.com/","Shanghai","Shanghai","China Mobile ISP","117.184.192.124","211.136.112.50(Shanghai China Mobile ISP)","210.65.177.24","Taiwan","未知","","960","2312","text/html","302","2292","1","PWS/8.3.1.0.8","1.1 PStwzhdxcu206:1 (W)","6676","0","0","0","957","3","0","0","1","368953","0"
"2021-10-27 12:15:04","1","IDC","24","N","https://cdn.pendo.engineeringvillage.com/agent/releases/2.110.3/guide.css","Shanghai","Shanghai","China Mobile ISP","117.184.192.124","211.136.112.50(Shanghai China Mobile ISP)","18.65.191.58","Cambridge","未知","","180","3477","text/css","200","963","1","UploadServer","1.1 d1fa9409a9380374423ca786990631ba.cloudfront.net (CloudFront)","13299","0","0","1","179","1","0","0","1","368953","0"
"2021-10-27 12:15:04","1","IDC","5","Y","https://cdnn.engineeringvillage.com/rest/login/oauth2/code/els-client-login?code=D7bkBwAsihoCLvLpeQYo0a3gbIrafAAdCnUNM977&state=GZFcvvAu2EoLeh7XqoE3ZRPMnOMkN5SjaK90cuiqhcc%3D","Shanghai","Shanghai","China Mobile ISP","117.184.192.124","211.136.112.50(Shanghai China Mobile ISP)","210.65.177.24","Taiwan","未知","","1227","2749","application/octet-stream","302","2730","1","PWS/8.3.1.0.8","1.1 PS-KHH-01KlH137:13 (W)","5448","0","0","0","1225","2","0","0","1","368953","0"
"2021-10-27 12:15:04","1","IDC","12","N","https://cdnn.engineeringvillage.com/static/images/ev_welcome_whatsnew.png","Shanghai","Shanghai","China Mobile ISP","117.184.192.124","211.136.112.50(Shanghai China Mobile ISP)","210.65.177.24","Taiwan","未知","","415","63623","image/png","200","2346","1","PWS/8.3.1.0.8","1.1 hexi47:6 (W), 1.1 PS-KHH-010aH122:6 (W), 1.1 PStwzhdxlr179:6 (W)","9289","1","62","0","205","101","46","0","0","368953","0"
"2021-10-27 12:23:26","1","IDC","20","N","https://cdnn.engineeringvillage.com/static/fonts/NexusSansWebPro-Bold.woff","Beijing","Beijing","China Cernet","210.31.162.22","210.31.160.77(Beijing China Cernet)","210.65.162.28","Taiwan","未知","","1441","50509","font/woff","200","2272","1","PWS/8.3.1.0.8","1.1 tb26:12 (W)","8050","0","0","0","1004","437","0","0","0","367971","0"
"2021-10-27 12:23:26","1","IDC","30","N","https://cdn.pendo.engineeringvillage.com/guide-content/HpNET8R7_RqX8yr8dCJOgnI04Lo/407TNQ7HIWXysr3o1F6mqQycNqo/9EmBZI4D2oYgB73-_iDoV-usL0c.guide.css","Beijing","Beijing","China Cernet","210.31.162.22","210.31.160.77(Beijing China Cernet)","18.65.191.88","Cambridge","未知","","178","1641","text/css","200","991","1","UploadServer","1.1 b3db53b8c0d360b6f708a44987d1b5eb.cloudfront.net (CloudFront)","11620","0","0","0","177","1","0","0","0","367971","0"
"2021-10-27 12:23:26","1","IDC","19","N","https://cdnn.engineeringvillage.com/static/fonts/NexusSansWebPro.woff","Beijing","Beijing","China Cernet","210.31.162.22","210.31.160.77(Beijing China Cernet)","210.65.162.28","Taiwan","未知","","1401","51371","font/woff","200","2272","1","PWS/8.3.1.0.8","1.1 tb28:10 (W)","8048","0","0","0","990","411","0","0","1","367971","0"
"2021-10-27 12:23:26","1","IDC","17","N","https://cdn.pendo.engineeringvillage.com/agent/static/d88f5387-b626-4f6a-62e6-e82534a961cf/pendo.js","Beijing","Beijing","China Cernet","210.31.162.22","210.31.160.77(Beijing China Cernet)","18.65.191.88","Cambridge","未知","","2416","137440","application/javascript","200","986","1","UploadServer","1.1 b3db53b8c0d360b6f708a44987d1b5eb.cloudfront.net (CloudFront)","7929","1508","198","0","144","429","137","0","1","367971","0"
"2021-10-27 12:23:26","1","IDC","18","N","https://cdnn.engineeringvillage.com/static/images/ev_welcome_banner.png","Beijing","Beijing","China Cernet","210.31.162.22","210.31.160.77(Beijing China Cernet)","210.65.162.28","Taiwan","未知","","889","812521","image/png","200","2331","1","PWS/8.3.1.0.8","1.1 PSmglsjLAX2ui163:8 (W), 1.1 PS-KHH-017Op120:3 (W), 1.1 tb28:2 (W)","7930","0","0","0","182","707","0","0","1","367971","0"
"2021-10-27 12:23:26","1","IDC","26","N","https://cdn.pendo.engineeringvillage.com/guide-content/PD30WyT-qqhchhdjvVJizyRuDrM/V0f1kmWpE-RambeOOWX-7c6yGW0/lVA0kM051gkKDjQuMVxdoNx1yBQ.guide.js","Beijing","Beijing","China Cernet","210.31.162.22","210.31.160.77(Beijing China Cernet)","18.65.191.88","Cambridge","未知","","157","2391","application/javascript","200","1000","1","UploadServer","1.1 b3db53b8c0d360b6f708a44987d1b5eb.cloudfront.net (CloudFront)","11610","0","0","0","154","3","0","0","1","367971","0"
"2021-10-27 12:23:26","1","IDC","21","N","https://cdnn.engineeringvillage.com/static/fonts/ss-gizmo.woff","Beijing","Beijing","China Cernet","210.31.162.22","210.31.160.77(Beijing China Cernet)","210.65.162.28","Taiwan","未知","","1514","96843","font/woff","200","2272","1","PWS/8.3.1.0.8","1.1 tb29:11 (W)","8051","0","0","1","996","517","0","0","0","367971","0"
"2021-10-27 12:23:26","1","IDC","22","N","https://app.pendo.engineeringvillage.com/data/ptm.gif/d88f5387-b626-4f6a-62e6-e82534a961cf?v=2.110.3_prod&ct=1635308618655&jzb=eJzFkVFP-jAUxb9Ln5et3WDA3ghKgsom0fwjGtOU7bI1du3oOhQI352WKPGJFx_-b-3t755zbu_bAZldAyhBNRiGPLTS6rMFTQ2vbZXEUT_Cw5gM-6O-h7a85UZpygvbQB9v05uMPtPpPH7IX-JVNllaAZbnqpPmzMhOCA91Wli8MqZpkyDICyl9kCWXAJrLcsuFYCX4uaqDStXgO9xDjVZNi5LDj6c7Qs24kxqnWWoRocoSCsolStZMtOCha7kEk2VnjSyxr-gkRcdLVqttLw3TIM34d6lgxvHhICA4CHFIrM4WdMuV9UShTwj2I2qjFk7NsNXMBdhUm9fepsb7WZrdiyW2TWvNajg_Zsv59O5puv76l08-FovKffnOgB01GsZH77IOoVhxZR0xwf9nHS7Xd5poNCB_HzuMesf3E1720Fw","Beijing","Beijing","China Cernet","210.31.162.22","210.31.160.77(Beijing China Cernet)","142.251.43.19","USA","未知","","533","115","image/gif","200","364","0","","1.1 google","10596","25","56","1","368","1","83","0","1","367971","0"
"2021-10-27 12:23:26","1","IDC","14","N","https://cdnn.engineeringvillage.com/b1559f82c3c96a6c130bde0949f5b040v4/bundles/specific.js","Beijing","Beijing","China Cernet","210.31.162.22","210.31.160.77(Beijing China Cernet)","210.65.162.28","Taiwan","未知","","546","143145","text/javascript","200","2356","1","PWS/8.3.1.0.8","1.1 PSmglsjLAX2ui163:3 (W), 1.1 PS-KHH-017Op120:3 (W), 1.1 tb26:22 (W)","7780","0","0","0","191","355","0","0","1","367971","0"
"2021-10-27 12:23:26","1","IDC","25","N","https://cdn.pendo.engineeringvillage.com/guide.-323232.1614027651214.css","Beijing","Beijing","China Cernet","210.31.162.22","210.31.160.77(Beijing China Cernet)","18.65.191.88","Cambridge","未知","","193","7210","text/css","200","937","0","UploadServer","1.1 b3db53b8c0d360b6f708a44987d1b5eb.cloudfront.net (CloudFront)","11154","0","0","0","191","2","0","0","1","367971","0"
"2021-10-27 12:23:26","1","IDC","4","Y","https://loadrc-id.elsevier.com/as/authorization.oauth2?prompt=none&platSite=EV/engvil&response_type=code&client_id=ENGVIL-NONPRODV1&scope=openid%20email%20profile%20els_auth_info%20els_analytics_info%20urn:com:elsevier:idp:policy:product:inst_assoc&state=kUpARnjPrellSOI0ywMpG_3r_QCNHtA46J4xRghgfE8%3D&redirect_uri=https://cdnn.engineeringvillage.com/rest/login/oauth2/code/els-client-login","Beijing","Beijing","China Cernet","210.31.162.22","210.31.160.77(Beijing China Cernet)","104.18.224.170","IP Unknown","未知","","1274","984","text/html","302","1330","0","cloudflare","","3531","548","151","1","363","5","205","0","3","367971","0"
"2021-10-27 12:23:26","1","IDC","8","N","https://cdnn.engineeringvillage.com/ac4cbfe693af0c5f3017bf22de87a7e3v4/bundles/specific.css","Beijing","Beijing","China Cernet","210.31.162.22","210.31.160.77(Beijing China Cernet)","210.65.162.28","Taiwan","未知","","224","63901","text/css","200","2338","1","PWS/8.3.1.0.8","1.1 hx171:5 (W), 1.1 PS-KHH-010aH122:10 (W), 1.1 tb29:9 (W)","7227","0","0","0","181","43","0","0","3","367971","0"
"2021-10-27 12:23:26","1","IDC","11","N","https://cdnn.engineeringvillage.com/57ef67eaab3a062c1463c2ba66e2c799v4/bundles/jquery3min.js","Beijing","Beijing","China Cernet","210.31.162.22","210.31.160.77(Beijing China Cernet)","210.65.162.28","Taiwan","未知","","550","32395","text/javascript","200","2345","1","PWS/8.3.1.0.8","1.1 hx171:2 (W), 1.1 PS-KHH-015lO119:8 (W), 1.1 tb27:14 (W)","7233","1","179","0","183","14","173","0","1","367971","0"
"2021-10-27 12:23:26","1","IDC","28","N","https://cdn.pendo.engineeringvillage.com/guide-content/2TnThcLBk4P3rC6mxFXtGTKfNeM/Vv5jhtnB8lmVBkss9j4JzCEhWnU/8Bawy8QId8OSYJ6krxcoJ-Gu3zk.js","Beijing","Beijing","China Cernet","210.31.162.22","210.31.160.77(Beijing China Cernet)","18.65.191.88","Cambridge","未知","","155","2358","application/javascript","200","1007","1","UploadServer","1.1 b3db53b8c0d360b6f708a44987d1b5eb.cloudfront.net (CloudFront)","11616","0","0","0","154","1","0","0","0","367971","0"
"2021-10-27 12:23:26","1","IDC","10","N","https://cdnn.engineeringvillage.com/90aab55343155f1cc0e3bed578b68c98v4/bundles/welcomepage.css","Beijing","Beijing","China Cernet","210.31.162.22","210.31.160.77(Beijing China Cernet)","210.65.162.28","Taiwan","未知","","537","3317","text/css","200","2348","1","PWS/8.3.1.0.8","1.1 PSmglsjLAX2nr164:3 (W), 1.1 PS-KHH-010aH122:8 (W), 1.1 tb28:3 (W)","7231","1","177","0","180","2","177","0","0","367971","0"
"2021-10-27 12:23:26","1","IDC","3","Y","https://cdnn.engineeringvillage.com/rest/oauth2/authorization/els-client-noprompt","Beijing","Beijing","China Cernet","210.31.162.22","210.31.160.77(Beijing China Cernet)","210.65.162.28","Taiwan","未知","","1025","4038","application/octet-stream","302","4019","1","PWS/8.3.1.0.8","1.1 tb27:13 (W)","2504","0","0","1","1020","4","0","0","2","367971","0"
"2021-10-27 12:23:26","1","IDC","15","N","https://cdnn.engineeringvillage.com/static/images/ELS_Wordmark_1C_151_RGB.png","Beijing","Beijing","China Cernet","210.31.162.22","210.31.160.77(Beijing China Cernet)","210.65.162.28","Taiwan","未知","","200","14975","image/png","200","2327","1","PWS/8.3.1.0.8","1.1 PSmglsjLAX2nr164:1 (W), 1.1 PS-KHH-017Op120:2 (W), 1.1 tb29:17 (W)","7810","0","0","1","199","1","0","0","2","367971","0"
"2021-10-27 12:23:26","1","IDC","29","N","https://cdn.pendo.engineeringvillage.com/guide-content/HpNET8R7_RqX8yr8dCJOgnI04Lo/407TNQ7HIWXysr3o1F6mqQycNqo/6cbDiQ0rB1whroTOB5KXql3CMFM.guide.js","Beijing","Beijing","China Cernet","210.31.162.22","210.31.160.77(Beijing China Cernet)","18.65.191.88","Cambridge","未知","","178","2355","application/javascript","200","999","1","UploadServer","1.1 b3db53b8c0d360b6f708a44987d1b5eb.cloudfront.net (CloudFront)","11618","0","0","1","176","2","0","0","1","367971","0"
"2021-10-27 12:23:26","1","IDC","9","N","https://cdnn.engineeringvillage.com/a46caf06cb0e12ff755d9db3806c194cv4/bundles/ev-styles.css","Beijing","Beijing","China Cernet","210.31.162.22","210.31.160.77(Beijing China Cernet)","210.65.162.28","Taiwan","未知","","584","70077","text/css","200","2348","1","PWS/8.3.1.0.8","1.1 PSmglsjLAX2ui163:5 (W), 1.1 PS-KHH-015lO119:3 (W), 1.1 tb26:5 (W)","7228","0","179","0","189","169","47","0","1","367971","0"
"2021-10-27 12:23:26","1","IDC","27","N","https://cdn.pendo.engineeringvillage.com/guide-content/PD30WyT-qqhchhdjvVJizyRuDrM/V0f1kmWpE-RambeOOWX-7c6yGW0/3HH6yqn4mnPz5Kv8SkJmjO4mYrE.guide.css","Beijing","Beijing","China Cernet","210.31.162.22","210.31.160.77(Beijing China Cernet)","18.65.191.88","Cambridge","未知","","155","1673","text/css","200","991","1","UploadServer","1.1 b3db53b8c0d360b6f708a44987d1b5eb.cloudfront.net (CloudFront)","11613","0","0","0","154","1","0","0","1","367971","0"
"2021-10-27 12:23:26","1","IDC","13","N","https://cdnn.engineeringvillage.com/static/images/ei_w.png","Beijing","Beijing","China Cernet","210.31.162.22","210.31.160.77(Beijing China Cernet)","210.65.162.28","Taiwan","未知","","537","4657","image/png","200","2326","1","PWS/8.3.1.0.8","1.1 PSmglsjLAX2ui163:6 (W), 1.1 PS-KHH-015lO119:10 (W), 1.1 tb26:5 (W)","7236","0","178","0","180","2","177","0","1","367971","0"
"2021-10-27 12:23:26","1","IDC","2","Y","https://cdnn.engineeringvillage.com/home.url","Beijing","Beijing","China Cernet","210.31.162.22","210.31.160.77(Beijing China Cernet)","210.65.162.28","Taiwan","未知","","1021","2355","application/octet-stream","302","2336","1","PWS/8.3.1.0.8","1.1 tb28:6 (W)","1481","0","0","0","1019","2","0","0","2","367971","0"
"2021-10-27 12:23:26","1","IDC","7","Y","https://cdnn.engineeringvillage.com/home.url","Beijing","Beijing","China Cernet","210.31.162.22","210.31.160.77(Beijing China Cernet)","210.65.162.28","Taiwan","未知","","718","32189","text/html","200","2421","1","PWS/8.3.1.0.8","1.1 tb28:6 (W)","6506","0","0","0","637","81","0","0","2","367971","0"
"2021-10-27 12:23:26","1","IDC","23","N","https://app.pendo.engineeringvillage.com/data/guide.js/d88f5387-b626-4f6a-62e6-e82534a961cf?jzb=eJx9zkFLxDAQBeD_MueStBVW6G1ZFQRtPXjQU4jpmA6kk5KmPSj97zu5LJ68ZcLHe-8Xdlopx_Q8Qgfm7bF_GMy7eXo9vbiP09dw-YQKrHNx41wIbyFUsKUgesp5WTut3ciskD0xYiL2O4VgPSoXZz3FGVXhFcyY7Wizhe5WWp44Wypp537oRYXoPY6GGLpvG1asgP5ZFiz7TbpE_Ezm0sNxWyvZciw2Iefz3y_ZUHx7r5tat3XbSM6OaaUondCqpqnVnVlSHOE4rlqTXdQ&v=2.110.3_prod&ct=1635308618666","Beijing","Beijing","China Cernet","210.31.162.22","210.31.160.77(Beijing China Cernet)","142.251.43.19","USA","未知","","531","8168","application/javascript","200","403","1","","1.1 google","10597","24","55","1","365","3","84","0","1","367971","0"
"2021-10-27 12:23:26","1","IDC","16","N","https://s3.amazonaws.com/ev-application-data/images/footer_logo_small.png","Beijing","Beijing","China Cernet","210.31.162.22","210.31.160.77(Beijing China Cernet)","52.217.97.78","Virginia","未知","","1103","2555","image/png","200","409","0","AmazonS3","","7929","81","236","0","263","17","506","0","0","367971","0"
"2021-10-27 12:23:26","1","IDC","1","Y","https://cdnn.engineeringvillage.com/","Beijing","Beijing","China Cernet","210.31.162.22","210.31.160.77(Beijing China Cernet)","210.65.162.28","Taiwan","未知","","1479","2418","text/html","302","2398","1","PWS/8.3.1.0.8","1.1 tb27:0 (W)","0","9","177","0","1000","5","261","0","29","367971","0"
"2021-10-27 12:23:26","1","IDC","6","Y","https://cdnn.engineeringvillage.com/","Beijing","Beijing","China Cernet","210.31.162.22","210.31.160.77(Beijing China Cernet)","210.65.162.28","Taiwan","未知","","391","2286","text/html","302","2266","1","PWS/8.3.1.0.8","1.1 tb27:0 (W)","6112","0","0","1","388","3","0","0","3","367971","0"
"2021-10-27 12:23:26","1","IDC","24","N","https://cdn.pendo.engineeringvillage.com/agent/releases/2.110.3/guide.css","Beijing","Beijing","China Cernet","210.31.162.22","210.31.160.77(Beijing China Cernet)","18.65.191.88","Cambridge","未知","","337","3476","text/css","200","963","1","UploadServer","1.1 b3db53b8c0d360b6f708a44987d1b5eb.cloudfront.net (CloudFront)","11153","0","0","1","335","2","0","0","2","367971","0"
"2021-10-27 12:23:26","1","IDC","5","Y","https://cdnn.engineeringvillage.com/rest/login/oauth2/code/els-client-login?code=ovAAtwpIN_i4020oR6WxeJTY3qDKkCXxiCgih8O6&state=kUpARnjPrellSOI0ywMpG_3r_QCNHtA46J4xRghgfE8%3D","Beijing","Beijing","China Cernet","210.31.162.22","210.31.160.77(Beijing China Cernet)","210.65.162.28","Taiwan","未知","","1304","2719","application/octet-stream","302","2700","1","PWS/8.3.1.0.8","1.1 tb27:18 (W)","4806","0","0","0","1301","3","0","0","2","367971","0"
"2021-10-27 12:23:26","1","IDC","12","N","https://cdnn.engineeringvillage.com/static/images/ev_welcome_whatsnew.png","Beijing","Beijing","China Cernet","210.31.162.22","210.31.160.77(Beijing China Cernet)","210.65.162.28","Taiwan","未知","","574","63596","image/png","200","2320","1","PWS/8.3.1.0.8","1.1 hexi47:6 (W), 1.1 PS-KHH-010aH122:6 (W), 1.1 tb28:5 (W)","7234","1","178","0","191","27","177","0","1","367971","0"
"2021-10-27 12:27:45","1","IDC","20","N","https://cdnn.engineeringvillage.com/static/fonts/NexusSansWebPro-Bold.woff","Beijing","Beijing","China Unicom","123.125.225.186","202.106.46.151(Beijing China Unicom)","138.113.137.5","Arizona","未知","","1138","50498","font/woff","200","2303","1","PWS/8.3.1.0.8","1.1 PSrbdbOSA1oc35:11 (W)","9554","0","0","0","969","169","0","0","1","366906","0"
"2021-10-27 12:27:45","1","IDC","30","N","https://cdn.pendo.engineeringvillage.com/guide-content/HpNET8R7_RqX8yr8dCJOgnI04Lo/407TNQ7HIWXysr3o1F6mqQycNqo/9EmBZI4D2oYgB73-_iDoV-usL0c.guide.css","Beijing","Beijing","China Unicom","123.125.225.186","202.106.46.151(Beijing China Unicom)","18.65.148.96","Cambridge","未知","","137","1641","text/css","200","991","1","UploadServer","1.1 d299ec560febd3499e56416d9487347b.cloudfront.net (CloudFront)","12020","0","0","0","136","1","0","0","0","366906","0"
"2021-10-27 12:27:45","1","IDC","19","N","https://cdnn.engineeringvillage.com/static/fonts/NexusSansWebPro.woff","Beijing","Beijing","China Unicom","123.125.225.186","202.106.46.151(Beijing China Unicom)","138.113.137.5","Arizona","未知","","1250","51061","font/woff","200","2303","1","PWS/8.3.1.0.8","1.1 PSrbdbOSA1gg38:10 (W)","9553","0","0","1","1073","176","0","0","0","366906","0"
"2021-10-27 12:27:45","1","IDC","17","N","https://cdn.pendo.engineeringvillage.com/agent/static/d88f5387-b626-4f6a-62e6-e82534a961cf/pendo.js","Beijing","Beijing","China Unicom","123.125.225.186","202.106.46.151(Beijing China Unicom)","18.65.148.96","Cambridge","未知","","617","137442","application/javascript","200","979","1","UploadServer","1.1 d299ec560febd3499e56416d9487347b.cloudfront.net (CloudFront)","9387","5","89","0","196","209","118","0","0","366906","0"
"2021-10-27 12:27:45","1","IDC","18","N","https://cdnn.engineeringvillage.com/static/images/ev_welcome_banner.png","Beijing","Beijing","China Unicom","123.125.225.186","202.106.46.151(Beijing China Unicom)","138.113.137.5","Arizona","未知","","912","812486","image/png","200","2364","1","PWS/8.3.1.0.8","1.1 PSmglsjLAX2ui163:8 (W), 1.1 PSrbdbOSA2fk135:6 (W), 1.1 PSrbdbOSA1oc35:16 (W)","9461","0","0","0","111","801","0","0","0","366906","0"
"2021-10-27 12:27:45","1","IDC","26","N","https://cdn.pendo.engineeringvillage.com/guide-content/PD30WyT-qqhchhdjvVJizyRuDrM/V0f1kmWpE-RambeOOWX-7c6yGW0/lVA0kM051gkKDjQuMVxdoNx1yBQ.guide.js","Beijing","Beijing","China Unicom","123.125.225.186","202.106.46.151(Beijing China Unicom)","18.65.148.96","Cambridge","未知","","75","2400","application/javascript","200","1000","1","UploadServer","1.1 d299ec560febd3499e56416d9487347b.cloudfront.net (CloudFront)","12015","0","0","0","73","2","0","0","0","366906","0"
"2021-10-27 12:27:45","1","IDC","21","N","https://cdnn.engineeringvillage.com/static/fonts/ss-gizmo.woff","Beijing","Beijing","China Unicom","123.125.225.186","202.106.46.151(Beijing China Unicom)","138.113.137.5","Arizona","未知","","1317","96500","font/woff","200","2303","1","PWS/8.3.1.0.8","1.1 PSrbdbOSA1oc35:15 (W)","9555","0","0","0","1083","234","0","0","1","366906","0"
"2021-10-27 12:27:45","1","IDC","22","N","https://app.pendo.engineeringvillage.com/data/ptm.gif/d88f5387-b626-4f6a-62e6-e82534a961cf?v=2.110.3_prod&ct=1635308878585&jzb=eJzFkU9v4jAQxb-Lz1H-mUCUG2yrLVUbKKIHWlWWSYbglWOnjpMWEN-dMWrRnrj00Js9fvPebzyvB2J3DZCM1GA58cja6I8WDLOixmo0pAkN03SUJjTxSC9aYbVhosQGNr_Nb2ZsyQaTVZL_a2tL52jAi0J3yp41qpPSI52RKN9a27RZEBSlUj6oSigAI1TVCyl5BX6h62Cra_Cd3CON0U1LssN3pjtCzYWzGuezHCVSVxWUTCiSbbhswSPXuCRXVYdBqNhv2Z-cHC-s6I2XhhtQdvx_qeTW6eNREIVBHMYR-vRgWqExk8R-FIU-ZYhaOjfL11MHkD40xePT-GXyLIrVfjrDpo3hNZwf7f2nzufFop_8XXaL9zv35TsLOCpNh0fvsg6peXltHYPod9bhuL5oaBgi8U_Hjung-HYCvn_Rig","Beijing","Beijing","China Unicom","123.125.225.186","202.106.46.151(Beijing China Unicom)","216.58.200.51","Taiwan","未知","","612","115","image/gif","200","364","0","","1.1 google","10944","4","63","1","407","1","137","0","1","366906","0"
"2021-10-27 12:27:45","1","IDC","14","N","https://cdnn.engineeringvillage.com/b1559f82c3c96a6c130bde0949f5b040v4/bundles/specific.js","Beijing","Beijing","China Unicom","123.125.225.186","202.106.46.151(Beijing China Unicom)","138.113.137.5","Arizona","未知","","537","143172","text/javascript","200","2376","1","PWS/8.3.1.0.8","1.1 PSmglsjLAX2ui163:3 (W), 1.1 PSrbdbOSA2ju136:3 (W), 1.1 PSrbdbOSA1gg38:15 (W)","9034","0","0","1","339","197","0","0","0","366906","0"
"2021-10-27 12:27:45","1","IDC","25","N","https://cdn.pendo.engineeringvillage.com/guide.-323232.1614027651214.css","Beijing","Beijing","China Unicom","123.125.225.186","202.106.46.151(Beijing China Unicom)","18.65.148.96","Cambridge","未知","","269","7217","text/css","200","937","0","UploadServer","1.1 d299ec560febd3499e56416d9487347b.cloudfront.net (CloudFront)","11571","0","0","0","268","1","0","0","0","366906","0"
"2021-10-27 12:27:45","1","IDC","4","Y","https://loadrc-id.elsevier.com/as/authorization.oauth2?prompt=none&platSite=EV/engvil&response_type=code&client_id=ENGVIL-NONPRODV1&scope=openid%20email%20profile%20els_auth_info%20els_analytics_info%20urn:com:elsevier:idp:policy:product:inst_assoc&state=BgkPLMasR1SsQ3dHwreuw_ARaCBh7IDi__ZyciRFriA%3D&redirect_uri=https://cdnn.engineeringvillage.com/rest/login/oauth2/code/els-client-login","Beijing","Beijing","China Unicom","123.125.225.186","202.106.46.151(Beijing China Unicom)","104.18.224.170","IP Unknown","未知","","3404","990","text/html","302","1334","0","cloudflare","","3051","779","293","1","2005","3","322","0","2","366906","0"
"2021-10-27 12:27:45","1","IDC","8","N","https://cdnn.engineeringvillage.com/ac4cbfe693af0c5f3017bf22de87a7e3v4/bundles/specific.css","Beijing","Beijing","China Unicom","123.125.225.186","202.106.46.151(Beijing China Unicom)","138.113.137.5","Arizona","未知","","711","63907","text/css","200","2359","1","PWS/8.3.1.0.8","1.1 hx171:5 (W), 1.1 PSrbdbOSA2sj134:10 (W), 1.1 PSrbdbOSA1oc35:10 (W)","8579","0","99","1","499","18","94","0","0","366906","0"
"2021-10-27 12:27:45","1","IDC","11","N","https://cdnn.engineeringvillage.com/57ef67eaab3a062c1463c2ba66e2c799v4/bundles/jquery3min.js","Beijing","Beijing","China Unicom","123.125.225.186","202.106.46.151(Beijing China Unicom)","138.113.137.5","Arizona","未知","","804","32423","text/javascript","200","2365","1","PWS/8.3.1.0.8","1.1 hx171:2 (W), 1.1 PSrbdbOSA2ju136:6 (W), 1.1 PSrbdbOSA1du39:10 (W)","8580","0","100","0","596","6","102","0","1","366906","0"
"2021-10-27 12:27:45","1","IDC","28","N","https://cdn.pendo.engineeringvillage.com/guide-content/2TnThcLBk4P3rC6mxFXtGTKfNeM/Vv5jhtnB8lmVBkss9j4JzCEhWnU/8Bawy8QId8OSYJ6krxcoJ-Gu3zk.js","Beijing","Beijing","China Unicom","123.125.225.186","202.106.46.151(Beijing China Unicom)","18.65.148.96","Cambridge","未知","","144","2367","application/javascript","200","1007","1","UploadServer","1.1 d299ec560febd3499e56416d9487347b.cloudfront.net (CloudFront)","12017","0","0","0","140","4","0","0","1","366906","0"
"2021-10-27 12:27:45","1","IDC","10","N","https://cdnn.engineeringvillage.com/90aab55343155f1cc0e3bed578b68c98v4/bundles/welcomepage.css","Beijing","Beijing","China Unicom","123.125.225.186","202.106.46.151(Beijing China Unicom)","138.113.137.5","Arizona","未知","","680","3319","text/css","200","2362","1","PWS/8.3.1.0.8","1.1 PSmglsjLAX2nr164:3 (W), 1.1 PSrbdbOSA2ju136:9 (W), 1.1 PSrbdbOSA1du39:12 (W)","8580","0","99","0","485","1","95","0","1","366906","0"
"2021-10-27 12:27:45","1","IDC","3","Y","https://cdnn.engineeringvillage.com/rest/oauth2/authorization/els-client-noprompt","Beijing","Beijing","China Unicom","123.125.225.186","202.106.46.151(Beijing China Unicom)","138.113.137.5","Arizona","未知","","807","4063","application/octet-stream","302","4044","1","PWS/8.3.1.0.8","1.1 PSrbdbOSA1du39:12 (W)","2242","0","0","0","804","3","0","0","2","366906","0"
"2021-10-27 12:27:45","1","IDC","15","N","https://cdnn.engineeringvillage.com/static/images/ELS_Wordmark_1C_151_RGB.png","Beijing","Beijing","China Unicom","123.125.225.186","202.106.46.151(Beijing China Unicom)","138.113.137.5","Arizona","未知","","117","15006","image/png","200","2358","1","PWS/8.3.1.0.8","1.1 PSmglsjLAX2nr164:1 (W), 1.1 PSrbdbOSA2ju136:8 (W), 1.1 PSrbdbOSA1du39:12 (W)","9054","0","0","1","115","1","0","0","1","366906","0"
"2021-10-27 12:27:45","1","IDC","29","N","https://cdn.pendo.engineeringvillage.com/guide-content/HpNET8R7_RqX8yr8dCJOgnI04Lo/407TNQ7HIWXysr3o1F6mqQycNqo/6cbDiQ0rB1whroTOB5KXql3CMFM.guide.js","Beijing","Beijing","China Unicom","123.125.225.186","202.106.46.151(Beijing China Unicom)","18.65.148.96","Cambridge","未知","","142","2364","application/javascript","200","999","1","UploadServer","1.1 d299ec560febd3499e56416d9487347b.cloudfront.net (CloudFront)","12019","0","0","0","141","1","0","0","0","366906","0"
"2021-10-27 12:27:45","1","IDC","9","N","https://cdnn.engineeringvillage.com/a46caf06cb0e12ff755d9db3806c194cv4/bundles/ev-styles.css","Beijing","Beijing","China Unicom","123.125.225.186","202.106.46.151(Beijing China Unicom)","138.113.137.5","Arizona","未知","","779","70114","text/css","200","2369","1","PWS/8.3.1.0.8","1.1 PSmglsjLAX2ui163:5 (W), 1.1 PSrbdbOSA2fk135:0 (W), 1.1 PSrbdbOSA1du39:10 (W)","8580","0","98","1","377","207","96","0","0","366906","0"
